"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic GEOCOMP","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District 110","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total:","Total: More than 5 Years","Total: More than 10 Years","Total: More than 15 Years","Total: More than 18 Years","Total: More than 20 Years","Total: More than 21 Years","Total: More than 22 Years","Total: More than 25 Years","Total: More than 30 Years","Total: More than 35 Years","Total: More than 40 Years","Total: More than 45 Years","Total: More than 50 Years","Total: More than 55 Years","Total: More than 60 Years","Total: More than 62 Years","Total: More than 65 Years","Total: More than 67 Years","Total: More than 70 Years","Total: More than 75 Years","Total: More than 80 Years","Total: More than 85 Years","Occupied Housing Units","Occupied Housing Units: Family Households","Occupied Housing Units: Family Households: Married-Couple Family","Occupied Housing Units: Family Households: Married-Couple Family: Householder 15 to 34 Years","Occupied Housing Units: Family Households: Married-Couple Family: Householder 35 to 64 Years","Occupied Housing Units: Family Households: Married-Couple Family: Householder 65 Years and Over","Occupied Housing Units: Family Households: Other Family","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 15 to 34 Years","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 35 to 64 Years","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 65 Years and Over","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 15 to 34 Years","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 35 to 64 Years","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 65 Years and Over","Occupied Housing Units: Nonfamily Households","Occupied Housing Units: Nonfamily Households: Householder Living Alone","Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 15 to 34 Years","Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 35 to 64 Years","Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 65 Years and Over","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 15 to 34 Years","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 35 to 64 Years","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 65 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Family Households","Renter-Occupied Housing Units: Family Households: Married-Couple Family","Renter-Occupied Housing Units: Family Households: Married-Couple Family: Householder 15 to 34 Years","Renter-Occupied Housing Units: Family Households: Married-Couple Family: Householder 35 to 64 Years","Renter-Occupied Housing Units: Family Households: Married-Couple Family: Householder 65 Years and Over","Renter-Occupied Housing Units: Family Households: Other Family","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 15 to 34 Years","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 35 to 64 Years","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 65 Years and Over","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 15 to 34 Years","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 35 to 64 Years","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 65 Years and Over","Renter-Occupied Housing Units: Nonfamily Households","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 15 to 34 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 35 to 64 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 65 Years and Over","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 15 to 34 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 35 to 64 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 65 Years and Over","Occupied Housing Units","Occupied Housing Units: 1-Person Household","Occupied Housing Units: 2-Person Household","Occupied Housing Units: 3-Person Household","Occupied Housing Units: 4-Person Household","Occupied Housing Units: 5-Person Household","Occupied Housing Units: 6-Person Household","Occupied Housing Units: 7-or-More Person Household","Renter-Occupied Housing Units","Renter-Occupied Housing Units: 1-Person Household","Renter-Occupied Housing Units: 2-Person Household","Renter-Occupied Housing Units: 3-Person Household","Renter-Occupied Housing Units: 4-Person Household","Renter-Occupied Housing Units: 5-Person Household","Renter-Occupied Housing Units: 6-Person Household","Renter-Occupied Housing Units: 7-or-More Person Household","Occupied Housing Units","Occupied Housing Units: with Related Children of the Householder Under 18","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: with Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","Renter-Occupied Housing Units","Renter-Occupied Housing Units: with Related Children of the Householder Under 18","Renter-Occupied Housing Units: with Own Children of the Householder Under 18","Renter-Occupied Housing Units: Under 6 Years Only","Renter-Occupied Housing Units: Under 6 Years and 6 to 17 Years","Renter-Occupied Housing Units: 6 to 17 Years","Renter-Occupied Housing Units: No Own Children of the Householder Under 18","Renter-Occupied Housing Units: No Related Children of the Householder Under 18","Households:","Households: Households with One or More People Under 18 Years","Households: Households with One or More People Under 18 Years: Family Households","Households: Households with One or More People Under 18 Years: Family Households: Married-Couple Family","Households: Households with One or More People Under 18 Years: Family Households: Other Family (Single Parent)","Households: Households with One or More People Under 18 Years: Family Households: Other Family (Single Parent): Male Householder, No Wife Present","Households: Households with One or More People Under 18 Years: Family Households: Other Family (Single Parent): Female Householder, No Husband Present","Households: Households with One or More People Under 18 Years: Nonfamily Households","Households: Households with One or More People Under 18 Years: Nonfamily Households: Male Householder","Households: Households with One or More People Under 18 Years: Nonfamily Households: Female Householder","Households: Households with No People Under 18 Years","Households: Households with No People Under 18 Years: Family Households","Households: Households with No People Under 18 Years: Family Households: Married-Couple Family","Households: Households with No People Under 18 Years: Family Households: Other Family","Households: Households with No People Under 18 Years: Family Households: Other Family: Male Householder, No Wife Present","Households: Households with No People Under 18 Years: Family Households: Other Family: Female Householder, No Husband Present","Households: Households with No People Under 18 Years: Nonfamily Households","Households: Households with No People Under 18 Years: Nonfamily Households: Male Householder","Households: Households with No People Under 18 Years: Nonfamily Households: Female Householder","Average Household Size"
"0603526","Bakersfield city, California","Bakersfield city, California","ca","160","00","ACSSF","0000059",,,,,"06",,,"03526","0603526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0603526",,,"387795239","3809677",383601,383601,2561.97576660251,149.728582526251,383601,352285,325087,291463,270442,260118,255719,250196,233431,199409,171748,144939,123301,99060,80552,60257,51738,40509,34358,25500,17048,10416,5503,121615,91454,60125,12617,37878,9630,31329,9310,2742,6120,448,22019,7160,11927,2932,30161,22603,4161,9755,8687,7558,3555,3496,507,49595,33211,15603,6340,7871,1392,17608,4260,1607,2456,197,13348,6366,6611,371,16384,11261,3270,4285,3706,5123,2708,2232,183,121615,22603,36593,20850,23137,11055,4859,2518,49595,11261,13635,8125,8874,5087,1431,1182,121615,52222,48507,8707,11654,28146,3715,69393,49595,23162,22052,4610,6296,11146,1110,26433,121615,52973,52447,32794,19653,5023,14630,526,319,207,68642,39007,27331,11676,4287,7389,29635,13578,16057,3.12
"0603666","Baldwin Park city, California","Baldwin Park city, California","ca","160","00","ACSSF","0000060",,,,,"06",,,"03666","0603666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0603666",,,"17174853","399817",75806,75806,11431.634480926,6.63124771234461,75806,71105,67857,62983,59484,56530,55135,53813,50339,44300,38330,33150,28752,23437,16862,12728,10783,7962,7075,5427,2924,1431,615,18224,15553,9336,800,7109,1427,6217,2583,455,1887,241,3634,549,2367,718,2671,2062,235,1038,789,609,130,440,39,8265,6683,3260,469,2672,119,3423,1448,387,935,126,1975,388,1430,157,1582,1263,24,728,511,319,100,180,39,18224,2062,4178,2581,3554,2299,2159,1391,8265,1263,1674,1273,1537,1129,726,663,18224,7500,5778,565,748,4465,1722,10724,8265,3786,3086,224,638,2224,700,4479,18224,7581,7581,4807,2774,1076,1698,0,0,0,10643,7972,4529,3443,1507,1936,2671,1396,1275,4.13
"0604982","Bellflower city, California","Bellflower city, California","ca","160","00","ACSSF","0000061",,,,,"06",,,"04982","0604982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0604982",,,"15848409","138187",77132,77132,12605.1109872291,6.11910518504333,77132,71319,65523,60738,58370,56930,55679,54289,51267,44248,37538,31562,26790,21907,16610,11948,10543,7840,6721,4825,3001,1534,841,24333,17170,11421,2210,7623,1588,5749,1826,787,953,86,3923,1359,2342,222,7163,5056,816,2457,1783,2107,775,1194,138,14565,10070,5697,1638,3398,661,4373,1408,642,722,44,2965,1266,1620,79,4495,3020,816,1155,1049,1475,775,562,138,24333,5056,6566,4876,4107,2142,1060,526,14565,3020,4179,3126,2285,1216,604,135,24333,8442,7739,1673,2390,3676,703,15891,14565,5353,5004,850,1736,2418,349,9212,24333,8582,8537,6034,2503,631,1872,45,45,0,15751,8633,5387,3246,1195,2051,7118,4264,2854,3.14
"0606000","Berkeley city, California","Berkeley city, California","ca","160","00","ACSSF","0000062",,,,,"06",,,"06000","0606000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0606000",,,"27127391","18715614",121654,121654,11614.9167657547,10.4739450530273,121654,118312,114095,110379,107795,96199,90094,83807,75864,61910,53685,47238,40882,35129,29327,22702,20093,16662,13961,10751,5689,3139,1511,43806,19849,15555,1787,9997,3771,4294,1296,183,800,313,2998,672,1342,984,23957,14840,3415,5885,5540,9117,7189,1074,854,25882,7817,5295,1409,3685,201,2522,707,183,524,0,1815,672,711,432,18065,10180,3348,4103,2729,7885,7081,759,45,43806,14840,14835,5984,6230,1054,679,184,25882,10180,8055,3540,3076,453,440,138,43806,7733,7218,1825,1118,4275,515,36073,25882,3119,3049,742,526,1781,70,22763,43806,7801,7775,6413,1362,429,933,26,0,26,36005,12074,9142,2932,867,2065,23931,12078,11853,2.5
"0608786","Buena Park city, California","Buena Park city, California","ca","160","00","ACSSF","0000063",,,,,"06",,,"08786","0608786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0608786",,,"27243794","65361",82435,82435,7836.85491014945,10.5188881184005,82435,78573,74099,67549,64997,63458,61388,60026,56177,47747,41593,35656,31807,26910,20394,14620,12215,9949,8357,5900,3929,2277,1121,23171,19075,13812,1622,9676,2514,5263,1538,308,801,429,3725,1005,2427,293,4096,2825,212,1410,1203,1271,338,468,465,9566,7792,4585,644,3393,548,3207,787,308,424,55,2420,646,1774,0,1774,900,167,460,273,874,273,340,261,23171,2825,6378,5271,4349,2434,887,1027,9566,900,2698,2860,1441,1172,99,396,23171,8649,7636,1276,1403,4957,1013,14522,9566,4224,3799,689,683,2427,425,5342,23171,8649,8649,5999,2650,541,2109,0,0,0,14522,10426,7813,2613,997,1616,4096,1603,2493,3.52
"0608954","Burbank city, California","Burbank city, California","ca","160","00","ACSSF","0000064",,,,,"06",,,"08954","0608954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0608954",,,"44845853","94285",103687,103687,5988.24804925102,17.3150809965143,103687,99544,92991,88278,85501,83133,81883,80172,76616,69858,61413,52254,45449,37054,30035,21458,18847,15541,13774,11734,8372,4525,2557,43060,23847,18963,2160,13690,3113,4884,1323,0,1255,68,3561,127,2974,460,19213,15741,2824,6541,6376,3472,1858,1535,79,23598,10675,7987,1676,5360,951,2688,724,0,724,0,1964,127,1750,87,12923,10217,2716,3965,3536,2706,1858,806,42,43060,15741,12281,6465,6444,1261,720,148,23598,10217,7047,2358,3291,537,60,88,43060,10094,9756,2129,1414,6213,338,32966,23598,4621,4621,727,932,2962,0,18977,43060,10340,10282,8153,2129,693,1436,58,0,58,32720,13565,10810,2755,630,2125,19155,9005,10150,2.4
"0610046","Camarillo city, California","Camarillo city, California","ca","160","00","ACSSF","0000065",,,,,"06",,,"10046","0610046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0610046",,,"50970066","42896",69112,69112,3511.8506160008,19.6796525698189,69112,64273,60081,56324,53398,51513,50428,49473,46692,41355,36665,32476,28513,25192,21968,17766,16334,14347,12956,10792,7572,4624,2373,25137,17470,14157,2311,7394,4452,3313,765,36,691,38,2548,822,1245,481,7667,6644,809,1732,4103,1023,706,212,105,9644,5908,3750,1369,2151,230,2158,552,36,478,38,1606,788,818,0,3736,2956,809,903,1244,780,637,143,0,25137,6644,8925,2791,4054,1696,841,186,9644,2956,2733,1020,1365,1056,514,0,25137,7878,7427,1862,1525,4040,451,17259,9644,3914,3736,1005,1122,1609,178,5730,25137,8019,7878,5642,2236,586,1650,141,99,42,17118,9592,8515,1077,179,898,7526,2799,4727,2.73
"0611194","Carlsbad city, California","Carlsbad city, California","ca","160","00","ACSSF","0000066",,,,,"06",,,"11194","0611194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0611194",,,"97772827","3378216",115897,115897,3070.09480708054,37.75030000139,115897,111141,104969,96854,91880,88949,87341,86925,83222,75183,70743,63867,57088,50374,41390,30820,26000,22329,19851,16258,11111,6626,4101,44950,30893,25132,2715,14821,7596,5761,1535,92,795,648,4226,144,3806,276,14057,11377,573,6628,4176,2680,1369,923,388,15983,9211,6532,1915,3644,973,2679,308,0,308,0,2371,144,2142,85,6772,5062,573,3330,1159,1710,1284,316,110,44950,11377,16382,7324,6875,2169,823,0,15983,5062,5042,2492,2573,691,123,0,44950,13160,13105,2443,1901,8761,55,31790,15983,4912,4912,796,992,3124,0,11071,44950,13160,13160,10591,2569,179,2390,0,0,0,31790,17733,14541,3192,1356,1836,14057,7305,6752,2.57
"0611390","Carmichael CDP, California","Carmichael CDP, California","ca","160","00","ACSSF","0000067",,,,,"06",,,"11390","0611390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0611390",,,"34838811","602792",65328,65328,4856.61612296079,13.4513410872946,65328,60774,56598,52839,51138,50580,49748,49201,46354,41241,36840,31378,28484,25404,21768,16732,15363,13080,11055,8510,4965,2981,1754,26271,16179,11658,1875,6651,3132,4521,1350,359,727,264,3171,573,2284,314,10092,7436,832,3017,3587,2656,1470,828,358,12184,5998,2963,1327,1350,286,3035,563,331,131,101,2472,446,1956,70,6186,4108,807,1871,1430,2078,1353,452,273,26271,7436,9224,5029,2664,1739,67,112,12184,4108,4012,2240,940,772,0,112,26271,7949,7483,1810,1593,4080,466,18322,12184,4012,3900,754,1142,2004,112,8172,26271,8021,8021,4849,3172,757,2415,0,0,0,18250,8158,6809,1349,593,756,10092,4780,5312,2.45
"0611530","Carson city, California","Carson city, California","ca","160","00","ACSSF","0000068",,,,,"06",,,"11530","0611530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0611530",,,"48495614","631335",91899,91899,4908.01698883462,18.7242628151173,91899,87322,81417,74700,70896,67773,66861,66167,63145,55311,49697,43016,36030,29533,24497,19473,16263,13747,12011,8949,5389,3009,1684,23896,20203,13068,497,9352,3219,7135,1717,248,1207,262,5418,639,3515,1264,3693,3329,317,873,2139,364,139,138,87,6979,5397,2509,126,2145,238,2888,429,47,382,0,2459,496,1697,266,1582,1300,89,358,853,282,117,104,61,23896,3329,5605,4509,4551,2689,1819,1394,6979,1300,1372,1329,960,800,792,426,23896,9659,7653,785,1218,5650,2006,14237,6979,3929,3252,291,727,2234,677,3050,23896,9837,9776,5971,3805,722,3083,61,61,0,14059,10427,7097,3330,995,2335,3632,1105,2527,3.81
"0611964","Castro Valley CDP, California","Castro Valley CDP, California","ca","160","00","ACSSF","0000069",,,,,"06",,,"11964","0611964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0611964",,,"42968294","571737",63226,63226,3811.05597689981,16.5901525412473,63226,59822,54612,50972,48205,47248,46890,46037,44137,40923,38250,32828,28576,24006,18780,15356,13447,10966,9806,7421,5211,2775,1529,20371,15614,12760,952,8805,3003,2854,1150,211,801,138,1704,175,1378,151,4757,3696,217,1534,1945,1061,478,375,208,5336,3809,2245,522,1461,262,1564,507,162,299,46,1057,40,1017,0,1527,1257,46,970,241,270,194,76,0,20371,3696,6381,3493,3729,2162,727,183,5336,1257,1509,849,698,625,345,53,20371,8127,7562,1866,1134,4562,565,12244,5336,2521,2347,539,742,1066,174,2815,20371,8173,8127,6386,1741,628,1113,46,46,0,12198,7487,6374,1113,522,591,4711,1846,2865,3.04
"0613014","Chico city, California","Chico city, California","ca","160","00","ACSSF","0000070",,,,,"06",,,"13014","0613014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0613014",,,"86663104","445536",94787,94787,2832.7763630068,33.4608129458515,94787,90059,84285,78597,76667,70374,67436,62992,54857,46316,40671,35249,30520,25118,21091,17206,15437,12616,9942,8250,5201,2717,1616,37100,17973,11054,1770,6511,2773,6919,2451,743,1532,176,4468,1766,2124,578,19127,11700,2208,4759,4733,7427,6291,826,310,21033,7989,3135,1112,1405,618,4854,1652,527,1025,100,3202,1537,1552,113,13044,6812,2130,2654,2028,6232,5728,504,0,37100,11700,12092,6894,4584,1047,366,417,21033,6812,6141,4654,2261,739,170,256,37100,9173,8611,1567,1529,5515,562,27927,21033,5004,4764,1125,1013,2626,240,16029,37100,9401,9260,4820,4440,1458,2982,141,96,45,27699,8713,6234,2479,993,1486,18986,8846,10140,2.46
"0613210","Chino city, California","Chino city, California","ca","160","00","ACSSF","0000071",,,,,"06",,,"13210","0613210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0613210",,,"76771745","249662",91589,91589,3089.86612225456,29.6417373362348,91589,85779,80041,74186,71459,70477,69181,67981,64443,55719,48668,40489,33174,28414,23015,17026,15037,12106,8939,6441,4371,2481,1020,25509,19608,15339,2689,9821,2829,4269,1456,487,729,240,2813,564,1754,495,5901,3981,342,1854,1785,1920,658,895,367,8317,5685,3783,1244,2347,192,1902,656,432,224,0,1246,263,851,132,2632,1889,207,852,830,743,313,251,179,25509,3981,6573,5554,5273,2809,586,733,8317,1889,2430,1348,976,954,250,470,25509,9517,8309,1403,1703,5203,1208,15992,8317,3288,3030,295,858,1877,258,5029,25509,9565,9565,7268,2297,803,1494,0,0,0,15944,10043,8071,1972,653,1319,5901,2909,2992,3.29
"0613214","Chino Hills city, California","Chino Hills city, California","ca","160","00","ACSSF","0000072",,,,,"06",,,"13214","0613214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0613214",,,"115711055","123913",83438,83438,1867.61253603977,44.676290392079,83438,76089,70942,65701,62354,61304,60309,59710,53697,46617,41331,36573,30587,26064,20075,13713,10964,7838,6545,4943,3192,1566,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24015,2964,6201,5038,5564,2648,1115,485,6932,1045,1528,1202,1842,883,292,140,24015,9644,8185,1727,2241,4217,1459,14371,6932,3447,3138,639,1243,1256,309,3485,24015,9644,9644,7573,2071,331,1740,0,0,0,14371,10133,8271,1862,796,1066,4238,2072,2166,3.47
"0613392","Chula Vista city, California","Chula Vista city, California","ca","160","00","ACSSF","0000073",,,,,"06",,,"13392","0613392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0613392",,,"128547314","6380537",271653,271653,5473.30005752279,49.6323967524174,271653,253140,233057,212050,200584,194157,190999,187556,175167,155001,134709,116428,96163,76743,58321,45449,39518,31145,27056,21186,13082,7977,4246,78112,62035,45247,4834,34349,6064,16788,4035,1371,1969,695,12753,2862,7623,2268,16077,12649,1787,5605,5257,3428,1344,1458,626,32669,23673,15001,2756,11227,1018,8672,1894,883,973,38,6778,2803,3748,227,8996,6650,1341,3234,2075,2346,999,975,372,78112,12649,18319,15060,16012,10566,2963,2543,32669,6650,5937,6493,7490,4283,1178,638,78112,36004,32952,4388,7820,20744,3052,42108,32669,16694,15486,2052,4072,9362,1208,15975,78112,36279,36242,26768,9474,2290,7184,37,37,0,41833,25793,18479,7314,1745,5569,16040,7170,8870,3.45
"0613588","Citrus Heights city, California","Citrus Heights city, California","ca","160","00","ACSSF","0000074",,,,,"06",,,"13588","0613588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0613588",,,"36852412","0",87916,87916,6178.73763616883,14.228796426856,87916,82878,78922,72681,69583,66973,66132,65293,61742,54283,48561,40252,35841,30750,25696,20679,18646,14503,12736,9680,5990,3664,2113,33390,20106,12758,2396,7502,2860,7348,2382,595,1719,68,4966,876,2941,1149,13284,10520,1105,4249,5166,2764,1407,1061,296,15148,8297,4404,1246,2591,567,3893,1537,386,1151,0,2356,766,1476,114,6851,5009,986,1935,2088,1842,1312,435,95,33390,10520,10412,4937,4694,1448,715,664,15148,5009,4659,2300,2008,658,189,325,33390,9700,8364,2007,1602,4755,1336,23690,15148,4747,4296,1388,688,2220,451,10401,33390,9822,9700,5422,4278,1533,2745,122,122,0,23568,10406,7336,3070,849,2221,13162,5101,8061,2.61
"0614218","Clovis city, California","Clovis city, California","ca","160","00","ACSSF","0000075",,,,,"06",,,"14218","0614218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0614218",,,"63741166","309836",112019,112019,4551.65593721157,24.6106036012522,112019,103598,93668,85010,80527,78704,77472,76331,72079,63480,55256,45096,37991,32512,26107,20652,18589,15491,12620,9504,5469,3503,1825,38223,26800,18953,3487,11409,4057,7847,2368,706,1502,160,5479,1227,3507,745,11423,9670,1511,3871,4288,1753,1084,388,281,14214,8235,4572,1637,2210,725,3663,920,226,584,110,2743,875,1753,115,5979,5007,1119,1935,1953,972,811,134,27,38223,9670,11435,5716,6057,3771,1087,487,14214,5007,3358,2223,2105,1113,86,322,38223,14586,13373,3069,3063,7241,1213,23637,14214,4995,4813,1264,953,2596,182,9219,38223,14765,14719,9528,5191,1546,3645,46,46,0,23458,12081,9425,2656,822,1834,11377,5063,6314,2.92
"0615044","Compton city, California","Compton city, California","ca","160","00","ACSSF","0000076",,,,,"06",,,"15044","0615044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0615044",,,"25973643","227893",96616,96616,9634.16148338677,10.028480440836,96616,88202,80238,71215,65445,63022,61490,60422,57904,51087,43378,35542,29347,23618,17825,13007,10767,9116,8050,6424,3999,2647,1670,24489,19301,10751,1318,7998,1435,8550,2240,677,1281,282,6310,1443,3860,1007,5188,4254,236,2088,1930,934,270,560,104,11785,9102,4807,963,3516,328,4295,833,464,369,0,3462,917,2212,333,2683,2192,236,1047,909,491,270,221,0,24489,4254,4360,4839,3896,3029,2259,1852,11785,2192,1724,2662,2060,1311,1151,685,24489,12402,9954,945,3270,5739,2448,12087,11785,6693,5494,510,2169,2815,1199,5092,24489,12402,12402,7165,5237,1396,3841,0,0,0,12087,6899,3586,3313,844,2469,5188,1987,3201,3.92
"0616000","Concord city, California","Concord city, California","ca","160","00","ACSSF","0000077",,,,,"06",,,"16000","0616000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0616000",,,"79139305","0",129681,129681,4244.06352914097,30.5558574016559,129681,122881,116572,110838,107596,104135,101875,99847,94676,82914,73006,65105,56969,47937,39614,29741,25374,20253,17545,14101,8076,5309,2188,49444,31353,22190,3327,14549,4314,9163,2325,856,1418,51,6838,1188,4636,1014,18091,14073,1853,6466,5754,4018,1179,2284,555,20368,10554,5801,2149,3481,171,4753,1400,734,666,0,3353,644,2383,326,9814,7184,1308,3295,2581,2630,987,1601,42,49444,14073,17108,9368,4149,3251,983,512,20368,7184,6103,3449,1689,1598,345,0,49444,12531,11292,2773,2129,6390,1239,36913,20368,5532,5200,1265,1210,2725,332,14836,49444,12798,12531,8218,4313,1088,3225,267,267,0,36646,18822,13972,4850,1237,3613,17824,6918,10906,2.6
"0616350","Corona city, California","Corona city, California","ca","160","00","ACSSF","0000078",,,,,"06",,,"16350","0616350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0616350",,,"102119679","64193",168826,168826,4281.8124193887,39.4286305573617,168826,156947,144803,127926,120848,116156,113097,110460,104235,90460,77915,67885,55254,44200,33495,23142,20649,16276,14353,10824,6966,3219,1342,43987,35916,27498,3410,20124,3964,8418,2380,1072,1216,92,6038,1173,4309,556,8071,6354,1658,2438,2258,1717,697,730,290,15897,12045,7305,1753,5018,534,4740,1366,619,747,0,3374,937,2364,73,3852,3070,1451,826,793,782,537,144,101,43987,6354,10105,8617,8187,5670,3602,1452,15897,3070,2501,2984,3473,1970,1496,403,43987,20011,18536,2933,4681,10922,1475,23976,15897,8628,8430,1506,2460,4464,198,7269,43987,20186,20052,14648,5404,1361,4043,134,96,38,23801,15864,12850,3014,1019,1995,7937,4107,3830,3.82
"0616532","Costa Mesa city, California","Costa Mesa city, California","ca","160","00","ACSSF","0000079",,,,,"06",,,"16532","0616532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US0616532",,,"40910180","24554",113610,113610,7192.55052605488,15.795509477264,113610,107518,100288,92825,88748,85670,84172,83187,79292,67350,59466,50859,40674,32046,24004,18748,16417,13097,11680,9669,5688,3629,2507,40295,23844,17729,2719,12323,2687,6115,2132,712,1108,312,3983,1094,2171,718,16451,10613,1628,4879,4106,5838,2888,2438,512,24258,12560,8416,2117,5445,854,4144,1354,598,682,74,2790,1049,1458,283,11698,7562,1513,3840,2209,4136,2636,1456,44,40295,10613,13185,6757,5094,2795,1186,665,24258,7562,7842,3208,2981,1698,747,220,40295,12150,11242,2218,1705,7319,908,28145,24258,7177,6727,1114,1394,4219,450,17081,40295,12496,12268,8037,4231,1597,2634,228,193,35,27799,11576,9692,1884,535,1349,16223,8465,7758,2.77
