,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,10024,678,,84.5,39.5,60.5,,,15.5,5.5,19.0,42.8,,,,,44.0,54.4,,3.3,47.9,52.1,1.1,2.0,10.3,11.8,71.3,,0.1,,,0.4,0.8,2.3,5.9,4.5,3.4,3.2,3.8,75.7,,44.2,18.0,15.6,22.2,,71.1,25.8,2.8,0.3,,44.4,3.0,15.3,31.6,,,,2.6,3.2,,0.8,2.3,1.7,,97.7,0.9,1.4,,1.9,0.7,1.7,0.2,1.4,4.6,27.2,22.4,39.8,,,,55.0,21.8,,45.0,20.9,,,96.5,3.5,,,35.3,50.6
0,10025,1281,,86.7,28.7,71.3,,,13.3,3.1,22.2,38.5,,,,,27.8,66.6,,1.7,67.0,33.0,0.3,1.9,4.5,8.9,82.6,0.1,,,,0.8,3.1,2.1,3.3,6.5,12.7,7.0,4.6,60.0,,42.8,19.5,14.9,22.7,,73.2,23.7,2.7,0.4,,42.5,2.2,16.0,33.0,,,0.3,3.2,2.8,,2.0,2.2,1.8,,96.4,1.4,2.2,,1.8,0.5,1.3,0.5,3.3,8.4,33.0,31.7,19.5,,,,57.7,21.1,,42.3,12.3,,,97.6,2.4,,,44.3,54.6
0,10026,629,,90.4,15.2,84.8,,,9.6,6.5,31.8,2.9,,,,,13.0,84.3,,1.5,55.3,44.7,3.0,5.4,6.3,18.2,65.2,0.3,,,,2.4,14.2,5.6,7.8,5.8,5.0,10.4,7.3,41.5,,42.7,28.4,17.1,11.8,,78.1,18.9,2.6,0.4,,52.7,0.7,15.1,26.6,,,,2.0,2.9,,0.3,0.9,1.1,,95.6,2.5,1.9,,2.4,2.8,2.4,,7.4,11.5,33.3,29.0,11.3,,,,69.0,35.7,,31.0,15.5,,,98.3,1.7,,,41.4,53.6
0,10027,1008,,89.8,13.6,86.4,,,10.2,5.7,48.1,4.2,,,,,12.5,76.1,,2.5,58.0,42.0,1.9,8.0,7.3,13.2,67.1,,,,,4.7,6.4,2.8,3.4,4.8,7.4,15.4,5.3,49.8,,45.9,24.1,14.1,15.8,,76.6,20.4,2.2,0.7,,51.7,1.6,10.4,32.2,,,,2.0,2.0,,0.9,1.5,2.8,,94.6,3.5,1.9,,1.2,2.7,0.3,1.0,6.4,18.3,40.8,16.5,12.8,,,,60.8,32.1,,39.2,8.8,,,97.5,2.5,,,47.2,60.4
0,10028,461,,87.4,34.5,65.5,,,12.6,4.2,23.7,37.3,,,,,37.0,62.8,,1.7,54.4,45.6,0.4,0.5,4.5,16.4,76.5,,,,,0.2,2.4,3.9,8.5,10.4,19.6,13.1,4.3,37.6,,54.8,17.1,11.7,16.4,,72.3,25.8,1.7,0.2,,49.6,2.9,22.4,20.8,0.1,,,2.3,2.0,,0.1,0.3,1.5,,96.2,0.8,3.0,,1.5,1.3,0.4,,2.7,9.1,24.0,26.3,34.7,,,,41.4,19.9,,58.6,16.1,,,97.6,2.4,,,39.3,54.4
0,10029,1789,,92.9,6.8,93.2,,,7.1,1.5,44.6,14.3,,,,,5.7,89.9,,0.8,49.0,51.0,0.8,2.2,6.7,11.9,77.4,0.1,,,,3.5,7.2,3.9,4.4,12.1,18.6,16.4,11.1,22.6,,39.7,24.6,14.9,20.7,,81.8,16.0,2.0,0.2,,54.5,1.4,22.8,16.7,,,,1.0,3.6,,0.5,0.6,3.5,,92.3,4.2,3.5,,12.8,1.9,3.2,3.8,4.9,9.8,26.1,15.8,21.7,,,,42.9,30.0,,57.1,10.7,,,98.8,1.2,,,48.7,51.1
0,10030,490,,91.4,11.5,88.5,,,8.6,1.7,27.1,3.7,,,,,11.8,86.1,,3.4,43.0,57.0,3.8,4.8,7.5,23.5,57.0,,,,,2.4,7.9,9.0,7.7,6.0,9.2,6.7,8.3,42.9,,44.2,29.1,16.2,10.5,,79.7,15.8,4.2,0.3,,51.1,3.5,11.2,29.5,0.3,,,1.8,2.8,,0.5,0.5,2.2,,92.2,4.9,2.9,,1.4,4.3,0.9,2.2,12.8,16.0,43.0,12.6,6.7,,,,73.1,37.8,,26.9,10.1,,,98.3,1.7,,,51.2,61.3
0,10031,1287,,92.3,12.5,87.5,,,7.7,4.1,13.8,4.0,,,,,12.2,87.0,,2.5,36.3,63.7,2.2,3.7,7.0,12.0,72.5,0.1,,,,0.8,1.3,1.4,0.9,6.0,5.2,5.1,6.8,72.5,,44.1,20.0,16.3,19.6,,78.9,17.8,2.8,0.6,,36.9,2.0,5.6,50.2,1.5,,0.1,1.9,1.9,,1.0,1.7,2.6,,91.4,4.6,3.9,,5.4,6.9,3.8,6.0,11.9,22.1,21.9,12.5,9.5,,,,40.3,33.2,,59.7,8.2,,,95.9,4.1,,,51.8,72.0
0,10032,1478,,94.0,8.2,91.8,,,6.0,2.6,23.5,19.9,,,,,5.9,92.3,,1.5,71.6,28.4,0.7,1.7,3.1,9.2,83.5,0.3,0.1,,,1.2,0.8,2.4,1.9,4.2,7.5,5.8,11.9,64.3,,39.2,19.5,15.4,25.9,,78.5,18.2,3.0,0.3,,44.1,1.6,7.7,42.2,,0.2,0.1,1.9,2.2,,0.3,0.4,2.0,,88.1,6.7,5.2,,11.8,4.0,4.7,1.1,8.7,19.7,33.4,10.3,6.2,,,,52.1,33.4,,47.9,22.9,,,97.7,2.3,,,50.7,74.0
0,10033,1310,,94.5,10.5,89.5,,,5.5,5.3,25.6,17.8,,,,,7.3,91.2,,1.3,55.1,44.9,0.8,1.4,1.7,9.5,85.3,,,,,0.4,1.6,0.7,1.3,2.8,10.5,7.4,12.9,62.6,,37.4,18.6,19.2,24.8,,73.8,22.7,2.8,0.7,,40.0,2.5,7.6,45.6,,0.1,,2.0,2.2,,0.3,0.9,2.2,,88.1,7.7,4.2,,1.2,3.3,0.5,1.5,8.7,35.6,35.5,13.0,0.7,,,,53.4,18.5,,46.6,8.5,,,97.3,2.7,,,47.5,76.7
0,10034,695,,96.7,9.3,90.7,,,3.3,11.9,37.3,21.3,,,,,7.4,92.5,,1.0,73.3,26.7,0.8,0.7,1.4,4.5,91.6,,0.1,,,0.4,0.7,1.4,1.9,3.2,5.2,10.8,13.2,63.1,,39.3,25.3,15.6,19.8,,74.1,22.8,2.7,0.4,,34.2,1.7,5.5,54.1,,,,2.8,1.7,,0.2,0.3,3.1,,85.6,9.4,5.0,,7.8,0.7,1.0,3.3,22.7,41.3,21.7,0.7,0.8,,,,62.2,12.0,,37.8,5.3,,,97.1,2.9,,,46.1,78.9
0,10035,933,,92.9,8.3,91.7,,,7.1,2.6,49.7,3.5,,,,,7.9,83.7,,1.5,36.9,63.1,1.1,10.8,6.9,15.6,63.7,0.1,0.3,,,3.7,15.3,7.0,6.0,15.2,9.8,14.0,5.5,23.6,,44.6,30.1,13.1,12.2,,79.1,18.2,2.4,0.2,,46.4,1.3,17.9,30.6,,,,1.1,2.7,,1.4,1.1,4.0,,92.1,3.8,4.1,,1.2,1.9,,1.3,3.4,34.3,27.5,19.4,10.9,,,,72.8,31.8,,27.2,18.2,,,98.3,1.7,,,46.8,47.6
0,10036,408,,81.8,9.7,90.3,,,18.2,3.2,35.7,26.1,,,,,11.0,86.9,,1.6,87.8,12.2,0.5,0.5,5.2,7.9,84.3,0.1,,,,11.8,26.3,7.1,7.3,9.7,3.4,1.9,2.8,29.7,,62.3,20.9,8.0,8.8,,84.9,12.5,2.3,0.2,,29.5,1.3,52.0,11.6,0.2,,0.1,1.7,3.6,,0.5,2.9,2.3,,96.5,0.6,2.9,,,,,,1.0,12.7,38.1,34.5,13.7,,,,61.3,24.3,,38.7,14.5,,,99.1,0.9,,,44.7,40.0
0,10037,531,,91.9,5.0,95.0,,,8.1,2.3,50.0,4.8,,,,,5.7,92.6,,2.0,60.7,39.3,0.8,3.8,3.1,4.9,85.3,,0.1,,,4.8,5.6,3.0,4.3,7.7,24.0,22.1,15.5,13.0,,42.2,26.5,14.4,16.9,,77.9,19.0,2.5,0.6,,53.7,2.5,12.9,26.9,0.4,0.1,,1.2,2.3,,0.1,0.3,2.2,,93.0,6.0,1.0,,6.0,,8.9,,14.4,32.0,7.8,11.5,19.4,,,,32.6,18.4,,67.4,11.3,,,99.2,0.8,,,43.4,72.2
0,10038,246,,87.1,26.8,73.2,,,12.9,,19.9,35.3,,,,,24.4,70.0,,1.1,100.0,,0.5,2.1,2.0,2.8,91.2,0.3,,,,4.7,13.3,1.9,5.1,15.5,13.0,12.5,6.6,27.6,,53.2,19.8,9.8,17.1,,79.2,17.2,3.4,0.2,,33.8,0.8,46.8,7.6,0.2,0.1,,5.8,4.9,,0.2,0.2,2.7,,92.7,4.5,2.8,,9.2,0.7,1.6,0.9,0.2,12.4,43.9,23.7,7.5,,,,32.4,31.6,,67.6,14.2,,,98.8,1.2,,,40.3,23.2
0,10039,508,,93.9,13.5,86.5,,,6.1,1.0,33.7,5.1,,,,,12.8,86.1,,0.8,67.7,32.3,0.7,0.8,4.2,18.3,75.2,,0.1,,,2.1,11.6,3.5,5.6,6.7,24.4,14.2,7.4,24.5,,39.8,33.0,10.4,16.9,,80.6,16.5,2.9,0.1,,39.6,1.9,15.3,37.0,,,,1.1,5.2,,0.3,0.4,1.6,,93.5,4.8,1.7,,17.0,4.6,1.1,0.7,6.4,25.4,38.2,3.6,3.2,,,,60.4,23.2,,39.6,11.3,,,96.5,3.5,,,48.0,61.1
0,10040,1091,,93.6,10.4,89.6,,,6.4,5.9,27.2,12.7,,,,,7.6,88.9,,1.3,68.3,31.7,1.3,0.5,0.8,4.1,92.0,0.1,,,,0.7,0.9,1.3,0.8,3.8,10.3,12.3,13.0,56.8,,40.4,21.0,17.9,20.7,,77.7,19.3,2.3,0.6,,33.1,1.0,6.6,54.5,,,0.2,2.3,2.3,,0.1,0.3,3.1,,88.1,6.8,5.1,,17.8,2.4,,,12.8,33.2,31.4,2.4,,,,,45.6,15.6,,54.4,6.7,,,97.6,2.4,,,58.2,84.3
0,10044,232,,87.5,19.7,80.3,,,12.5,8.7,56.7,14.9,,,,,16.1,70.4,,,,,1.2,,0.1,0.8,97.9,,,,,2.2,33.7,6.0,8.3,34.6,9.8,1.5,0.2,3.5,,59.5,17.7,15.4,7.4,,79.1,19.3,0.8,0.8,,25.2,0.8,65.6,4.1,,,0.2,1.7,2.4,,,0.9,4.7,,89.9,2.5,7.6,,1.9,,3.4,,2.6,6.7,53.6,31.7,,,,,57.2,48.4,,42.8,30.4,,,98.3,1.7,,,44.3,42.0
0,10065,326,,70.2,36.1,63.9,,,29.8,8.1,18.4,58.8,,,,,37.5,61.4,,3.2,47.5,52.5,0.8,1.9,2.5,7.4,84.2,,,,,1.4,4.9,3.0,9.2,7.6,18.8,15.4,7.7,32.0,,52.6,18.0,12.9,16.5,,71.4,23.3,4.9,0.4,,44.3,1.0,29.4,17.0,,,,3.8,4.4,,,0.2,1.4,,95.8,2.1,2.0,,1.0,1.1,1.3,,0.4,12.4,19.8,20.7,43.2,,,,39.3,28.1,,60.7,20.5,,,98.0,2.0,,,39.3,48.5
0,10069,54,,75.0,26.4,73.6,,,25.0,,14.4,56.4,,,,,28.5,71.5,,0.3,100.0,,,,,,99.7,,,,,15.2,51.3,29.2,1.4,2.9,,,,,,68.5,26.3,4.1,1.2,,68.5,30.6,,0.9,,28.0,1.8,49.2,7.2,,2.0,,4.2,7.6,,0.9,2.5,4.7,,92.3,3.4,4.2,,,,,,,,18.1,26.4,55.6,,,,47.4,32.5,,52.6,29.6,,,99.4,0.6,,,41.9,32.7
0,10075,418,,87.6,44.7,55.3,,,12.4,15.1,31.3,47.5,,,,,44.3,53.1,,1.9,88.2,11.8,1.7,2.4,3.1,10.5,79.9,0.5,,,,0.6,1.6,2.4,11.0,8.9,20.2,10.4,8.2,36.9,,44.1,24.8,11.7,19.4,,62.3,33.0,4.0,0.7,,44.3,3.5,23.0,21.7,,,,1.9,5.6,,0.1,0.9,0.5,,93.9,4.7,1.4,,2.7,,,2.7,0.3,11.1,29.9,26.8,26.4,,,,39.4,18.0,,60.6,8.3,,,94.2,5.8,,,46.2,53.6
0,10128,626,,88.2,33.0,67.0,,,11.8,9.1,21.4,42.1,,,,,35.0,64.4,,1.9,43.8,56.2,0.6,0.6,3.4,12.9,80.6,,,,,0.2,5.0,6.4,13.4,14.8,13.6,5.7,4.7,36.3,,52.7,19.3,13.2,14.7,,72.8,24.2,2.4,0.5,,42.5,2.8,29.8,20.4,0.1,,,1.6,2.8,,0.2,0.6,1.6,,96.1,1.9,2.0,,3.6,1.0,0.7,0.1,1.2,10.1,32.4,19.7,31.2,,,,50.0,25.9,,50.0,14.6,,,98.1,1.9,,,39.2,48.7
0,10280,50,,87.1,27.0,73.0,,,12.9,,13.2,40.8,,,,,27.0,73.0,,,,,,,0.3,,99.7,,,,,0.6,7.2,12.7,70.6,7.4,1.2,,,0.2,,60.4,25.4,8.5,5.8,,78.8,18.5,2.2,0.5,,23.5,0.7,61.6,8.2,,,,2.5,3.5,,0.6,0.6,2.4,,91.6,6.2,2.2,,,,,,,11.0,41.9,27.7,19.3,,,,50.1,37.7,,49.9,30.7,,,96.6,3.4,,,32.0,13.2
0,10282,70,,80.3,8.6,91.4,,,19.7,,52.8,9.1,,,,,12.1,87.9,,0.5,100.0,,,,,,99.5,,,,,10.0,54.2,29.5,5.1,0.6,,,,0.5,,81.4,15.2,3.5,,,69.6,28.1,1.8,0.5,,27.4,1.8,60.1,2.0,,,3.5,0.7,4.5,,,,2.2,,92.3,7.7,,,,,,6.8,,,41.1,8.3,43.8,,,,54.7,,,45.3,,,,100.0,,,,18.8,32.1
0,10301,1166,,88.5,45.5,54.5,,,11.5,15.8,30.9,7.0,,,,,45.6,48.7,,30.9,79.4,20.6,24.4,6.6,3.6,1.9,32.3,0.2,,,,0.9,4.4,3.5,5.0,10.2,14.6,12.2,8.0,41.3,,41.2,29.8,14.9,14.1,,33.2,37.2,22.6,7.1,,80.2,1.4,3.4,13.4,,0.1,,0.5,1.1,,0.2,0.5,4.9,,94.1,3.9,2.0,,1.1,1.2,2.8,3.1,11.8,40.2,35.0,3.2,1.6,,,,65.6,38.6,,34.4,29.6,,,98.3,1.7,,,47.9,75.9
0,10302,633,,89.4,58.8,41.2,,,10.6,29.3,28.0,12.6,,,,,62.0,37.3,,49.1,79.2,20.8,38.8,3.6,2.7,1.9,3.6,,0.2,,,0.1,6.3,5.7,2.4,6.2,8.9,9.9,9.4,50.9,,34.7,34.7,14.7,15.9,,23.5,35.2,27.3,14.0,,81.4,0.8,2.9,13.8,,,0.3,0.2,0.6,,,0.1,3.2,,95.8,3.2,0.9,,2.4,,0.5,0.1,16.1,65.3,15.3,,0.4,,,,74.6,35.2,,25.4,13.0,,,95.1,4.9,,,56.6,81.4
0,10303,852,,88.9,60.7,39.3,,,11.1,20.7,35.1,2.1,,,,,62.9,36.6,,53.2,47.9,52.1,25.2,4.0,1.6,1.3,12.9,1.8,,,,0.7,17.7,13.9,16.3,11.3,5.2,7.3,4.0,23.7,,37.2,39.9,13.2,9.7,,27.3,33.9,30.5,8.3,,88.2,2.1,5.1,3.7,,0.2,0.4,,0.3,,0.2,0.2,3.0,,89.8,7.1,3.1,,1.8,2.2,2.1,3.5,26.9,59.3,3.9,,0.4,,,,81.9,39.4,,18.1,26.5,,,98.3,1.7,,,58.7,59.8
0,10304,1369,,88.7,52.5,47.5,,,11.3,20.6,27.9,1.9,,,,,57.7,39.7,,48.0,64.5,35.5,17.2,5.9,2.3,1.5,24.6,0.4,,,,4.5,7.3,8.7,11.8,7.3,17.9,9.6,4.2,28.7,,39.1,31.8,16.0,13.1,,29.4,36.8,21.9,11.9,,85.0,1.5,5.7,6.3,,,,0.5,1.0,,0.9,0.4,7.0,,94.3,4.0,1.7,,1.9,0.3,1.0,1.3,9.6,42.2,33.7,7.2,2.7,,,,72.4,41.9,,27.6,19.1,,,96.3,3.7,,,57.4,58.3
0,10305,1220,,91.3,66.0,34.0,,,8.7,13.8,31.7,9.7,,,,,68.6,29.3,,55.5,50.1,49.9,21.0,5.9,2.9,2.8,11.4,0.4,,,,1.4,11.5,11.4,12.2,13.8,16.4,10.9,4.8,17.5,,34.6,32.0,14.6,18.8,,17.4,43.1,27.2,12.3,,87.5,1.5,4.8,4.8,,0.1,,0.5,0.8,,0.4,0.6,4.3,,93.6,4.7,1.6,,1.6,0.7,1.5,1.4,5.5,55.7,31.1,2.4,0.1,,,,67.3,43.7,,32.7,22.7,,,94.9,5.1,,,40.7,71.9
0,10306,1428,,92.7,70.9,29.1,,,7.3,28.2,21.8,5.2,,,,,74.4,24.6,,63.9,61.2,38.8,21.7,2.5,1.4,1.1,9.4,,,,,1.4,6.4,8.1,12.2,13.9,23.4,15.8,5.3,13.5,,30.9,28.2,18.1,22.8,,16.2,35.8,32.7,15.2,,87.3,1.7,4.1,5.3,,0.1,,1.1,0.3,,0.5,0.6,1.3,,97.4,2.0,0.6,,2.0,1.3,1.0,1.2,5.2,44.2,42.4,2.1,0.6,,,,63.2,41.1,,36.8,24.6,,,95.5,4.5,,,51.6,78.2
0,10307,374,,95.9,76.0,24.0,,,4.1,15.0,51.5,8.8,,,,,82.0,17.7,,69.0,76.0,24.0,28.5,0.9,0.1,0.4,1.1,,,,,2.3,22.6,18.6,20.2,3.7,3.9,3.3,2.1,23.2,,31.4,28.4,24.4,15.8,,8.5,32.0,38.7,20.9,,88.1,2.4,3.1,6.2,,,0.2,,,,1.2,0.9,1.6,,96.5,3.2,0.3,,2.0,1.6,0.4,0.7,4.0,15.7,67.6,8.1,,,,,70.8,48.6,,29.2,31.7,,,88.9,11.1,,,47.0,79.1
0,10308,625,,94.3,82.9,17.1,,,5.7,12.8,21.8,5.4,,,,,85.9,14.0,,69.2,55.3,44.7,24.5,1.0,1.9,0.9,2.3,0.2,,,,1.5,4.4,8.3,15.8,26.8,20.5,5.8,3.1,13.8,,29.9,25.7,17.1,27.3,,8.9,32.3,42.5,16.2,,88.5,2.0,6.3,2.9,,,,0.3,,,0.2,0.3,0.8,,97.9,1.5,0.6,,1.8,0.9,1.1,0.9,5.5,41.4,46.6,1.1,0.7,,,,64.4,40.3,,35.6,26.6,,,90.2,9.8,,,37.7,75.7
0,10309,830,,96.5,85.8,14.2,,,3.5,11.2,27.7,13.6,,,,,87.3,12.1,,74.0,51.9,48.1,23.4,0.6,0.5,0.5,0.9,0.1,,,,1.5,21.2,27.9,28.7,7.3,3.2,2.4,0.5,7.4,,27.3,36.5,21.0,15.2,,5.6,30.9,43.7,19.9,,92.4,1.4,3.0,2.9,,0.2,,0.2,,,0.8,1.0,0.9,,99.1,0.8,0.1,,0.8,0.5,1.0,0.2,2.0,33.8,56.6,4.9,0.2,,,,76.4,45.3,,23.6,28.2,,,86.3,13.7,,,35.6,69.6
0,10310,715,,89.0,61.3,38.7,,,11.0,15.0,40.9,0.6,,,,,63.1,36.1,,55.0,74.6,25.4,23.3,6.2,1.9,2.3,10.9,0.3,,,,0.8,10.0,5.4,4.6,3.9,9.0,13.1,8.8,44.4,,34.1,33.7,12.8,19.4,,25.3,38.3,27.7,8.7,,84.3,1.7,4.3,8.7,0.1,,0.1,0.2,0.6,,0.8,1.0,3.2,,95.3,3.8,0.9,,1.1,0.5,0.6,2.2,7.5,49.5,34.4,3.0,1.2,,,,69.7,36.7,,30.3,24.5,,,98.4,1.6,,,56.9,72.8
0,10312,1482,,95.2,85.3,14.7,,,4.8,14.4,9.1,9.3,,,,,89.0,10.8,,76.9,53.2,46.8,21.0,0.8,0.6,0.2,0.3,0.2,,,,1.3,10.2,16.7,20.4,28.7,11.5,5.0,1.3,5.0,,27.4,28.3,20.7,23.6,,5.4,35.7,40.5,18.4,,93.0,1.7,3.1,1.6,,0.2,0.3,0.1,0.2,,,0.1,0.8,,97.7,1.6,0.6,,1.4,0.5,0.8,0.2,4.8,39.3,50.1,2.5,0.3,,,,69.5,41.6,,30.5,25.9,,,93.3,6.7,,,42.1,75.3
0,10314,2604,,94.3,74.4,25.6,,,5.7,18.5,19.2,14.6,,,,,77.0,21.6,,65.6,50.0,50.0,22.8,1.9,1.9,1.2,6.3,0.2,,,,0.9,5.1,8.3,21.3,26.9,14.5,8.6,3.5,10.9,,31.6,29.7,15.6,23.1,,12.4,36.0,39.1,12.5,,89.9,1.2,4.3,3.2,,0.1,0.3,0.4,0.5,,0.4,0.2,1.0,,95.1,3.7,1.2,,1.8,0.2,0.8,0.5,8.1,42.2,45.1,0.9,0.5,,,,66.6,41.7,,33.4,23.0,,,93.2,6.8,,,44.6,78.8
0,10451,1587,,96.2,13.0,87.0,,,3.8,19.7,44.2,3.2,,,,,11.2,88.4,,1.3,90.0,10.0,1.9,5.2,1.7,5.2,84.7,,0.1,,,5.9,10.0,1.5,3.7,6.9,18.2,13.8,14.3,25.7,,39.0,30.4,11.8,18.8,,72.9,23.2,3.4,0.6,,40.2,2.0,12.4,40.8,,,,1.2,3.3,,1.3,1.2,1.8,,90.0,5.6,4.4,,40.2,5.1,5.3,10.0,12.2,16.9,9.2,,1.1,,,,41.0,40.3,,59.0,22.4,,,98.3,1.7,,,57.2,62.8
0,10452,2332,,96.3,2.7,97.3,,,3.7,,43.2,2.9,,,,,2.6,96.3,,2.2,64.3,35.7,1.7,2.5,2.5,4.2,86.9,,,,,2.7,7.3,5.9,3.6,3.8,6.4,7.9,12.4,50.1,,39.1,32.0,16.5,12.4,,77.1,19.7,3.0,0.2,,34.0,1.8,10.0,50.9,,,,0.9,2.5,,0.7,0.7,2.6,,81.4,10.3,8.4,,16.2,5.4,11.5,8.7,14.0,26.5,15.2,2.4,,,,,46.4,41.4,,53.6,16.0,,,96.2,3.8,,,61.8,77.5
0,10453,2321,,95.6,3.6,96.4,,,4.4,3.3,44.9,0.6,,,,,3.5,94.5,,3.2,58.4,41.6,4.0,3.9,2.1,5.5,80.7,0.3,0.2,,,2.5,4.3,3.1,3.9,8.6,6.6,9.6,13.7,47.6,,44.4,29.2,15.1,11.4,,75.3,20.8,3.5,0.5,,29.9,1.8,10.1,52.2,0.1,0.1,,1.6,4.1,,0.4,0.7,3.2,,84.3,10.0,5.7,,7.2,1.1,3.9,3.6,9.4,35.0,35.7,2.2,2.0,,,,58.5,54.8,,41.5,37.5,,,97.0,3.0,,,64.2,71.5
