,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,77022,60,,88.1,45.6,54.4,,,11.9,1.3,31.0,8.7,,,,,47.5,51.9,,69.4,97.5,2.5,2.1,1.5,4.2,5.1,16.3,1.3,,,,1.4,7.8,4.6,4.7,10.8,20.4,26.6,17.1,6.5,,44.7,23.8,14.3,17.2,,15.2,37.6,29.3,18.0,,40.4,0.3,58.0,,,,,,1.3,,0.2,1.4,2.2,,91.4,6.5,2.0,,12.9,40.4,29.2,9.9,6.2,0.9,0.2,,0.2,,,,38.3,39.7,,61.7,15.9,,,94.4,5.6,,,50.9,45.9
0,77023,102,,88.9,45.8,54.2,,,11.1,6.5,19.7,10.5,,,,,50.5,49.1,,59.4,96.7,3.3,5.9,6.6,7.9,7.8,11.8,0.6,0.1,,,2.7,3.2,4.1,4.2,5.6,14.2,21.9,22.6,21.5,,50.0,21.2,14.8,14.0,,10.5,38.5,34.4,16.7,,42.1,0.6,56.8,0.1,0.1,,,,0.4,,0.4,2.0,2.0,,91.7,5.6,2.7,,3.4,32.8,25.2,18.5,12.7,5.9,1.2,0.3,,,,,38.5,41.5,,61.5,13.8,,,96.9,3.1,,,50.4,53.2
0,77024,72,,88.9,65.8,34.2,,,11.1,10.6,20.4,24.2,,,,,72.1,27.2,,62.0,79.7,20.3,0.1,2.8,4.6,4.2,26.1,0.2,,,,10.3,11.3,10.5,11.1,19.7,25.5,9.6,1.1,0.8,,49.0,26.0,12.6,12.4,,3.4,33.0,41.6,22.0,,39.6,0.7,58.9,0.5,,,,,0.3,,0.1,1.0,1.8,,97.9,1.2,0.9,,0.8,2.5,4.1,4.5,5.1,10.1,26.1,25.7,21.1,,,,54.3,35.1,,45.7,22.4,,,96.0,4.0,,,35.2,74.4
0,77025,65,,89.1,41.4,58.6,,,10.9,6.7,60.2,2.6,,,,,48.1,51.5,,43.2,88.9,11.1,1.2,3.3,7.3,8.3,36.3,0.3,,,,7.1,20.0,14.4,8.6,16.2,9.4,21.6,2.3,0.4,,67.2,18.9,8.3,5.6,,7.8,48.5,33.3,10.5,,37.5,0.1,61.5,0.3,,,,,0.6,,0.3,2.2,1.3,,97.2,1.7,1.0,,2.6,3.0,4.0,7.1,14.3,28.2,30.9,9.5,0.3,,,,61.3,22.5,,38.7,12.8,,,98.6,1.4,,,41.6,82.9
0,77026,94,,82.4,41.1,58.9,,,17.6,1.5,23.4,0.9,,,,,45.3,54.1,,79.5,97.9,2.1,5.4,2.0,2.8,4.1,5.3,1.0,,,,1.4,6.7,6.9,3.5,9.5,18.5,20.6,20.1,12.8,,43.4,24.3,11.8,20.5,,15.9,46.8,23.7,13.6,,53.3,0.1,44.9,0.1,,,0.1,0.1,1.4,,1.0,0.9,3.1,,94.4,3.6,2.0,,33.1,48.4,7.3,7.0,3.9,0.4,,,,,,,22.4,28.4,,77.6,11.8,,,92.6,7.4,,,49.5,31.6
0,77027,29,,82.0,33.6,66.4,,,18.0,6.0,58.1,8.9,,,,,40.5,59.5,,26.2,78.6,21.4,1.4,1.5,4.0,5.3,61.6,0.1,,,,23.6,21.5,13.9,6.6,8.6,13.9,9.1,1.7,1.1,,73.0,17.4,5.3,4.4,,2.9,51.2,37.6,8.3,,27.8,0.8,71.0,,,,,,0.4,,0.3,0.1,1.9,,98.6,0.5,0.9,,,7.1,4.5,4.3,3.3,11.5,37.2,22.1,9.8,,,,49.5,29.0,,50.5,26.7,,,99.4,0.6,,,28.5,89.9
0,77028,76,,85.1,56.0,44.0,,,14.9,2.7,14.8,3.4,,,,,57.7,42.2,,82.8,97.6,2.4,0.3,1.1,3.4,5.4,6.5,0.5,,,,5.9,11.5,3.9,4.8,11.7,16.8,29.0,12.7,3.6,,41.7,21.5,8.0,28.7,,15.0,38.5,27.1,19.4,,52.8,,46.2,0.2,,,,0.4,0.3,,0.8,0.2,2.1,,94.3,5.0,0.7,,41.1,42.0,11.4,3.8,1.1,,,0.4,0.3,,,,28.9,38.8,,71.1,18.5,,,82.1,17.9,,,50.3,53.0
0,77029,56,,87.9,59.6,40.4,,,12.1,9.6,10.8,,,,,,63.9,35.6,,82.2,98.6,1.4,2.6,1.2,2.9,3.8,5.7,1.6,,,,0.9,5.0,2.6,4.8,7.3,17.7,38.1,16.8,6.9,,43.4,28.2,10.5,17.9,,8.1,38.9,29.7,23.3,,44.1,0.7,54.6,,,,,,0.7,,0.8,0.7,1.8,,92.7,4.3,3.0,,18.1,58.9,20.2,0.8,1.1,0.5,,,0.4,,,,38.5,47.7,,61.5,15.8,,,89.6,10.4,,,46.3,50.0
0,77030,72,,87.1,41.6,58.4,,,12.9,9.8,35.5,30.1,,,,,46.4,50.2,,30.2,80.1,19.9,2.1,3.8,4.3,9.7,49.9,,,,,12.0,14.8,21.8,16.6,10.8,4.4,3.2,7.0,9.3,,70.5,13.4,8.8,7.2,,7.0,49.9,32.2,10.8,,28.0,0.9,69.7,,,0.4,,,1.0,,2.1,2.6,3.7,,97.0,2.7,0.2,,,5.0,7.2,11.8,7.7,16.6,34.4,16.6,0.6,,,,52.2,17.7,,47.8,15.2,,,96.4,3.6,,,39.9,91.4
0,77031,80,,91.6,45.0,55.0,,,8.4,,75.0,,,,,,45.6,54.0,,52.4,94.5,5.5,0.6,1.8,11.9,23.7,9.4,0.1,,,,0.3,3.1,3.8,12.6,69.0,6.3,2.4,2.0,0.5,,53.8,22.6,11.1,12.5,,7.7,40.7,30.1,21.5,,39.0,0.8,59.8,,,,,,0.4,,0.1,0.2,3.7,,92.7,6.0,1.3,,4.9,11.1,41.8,36.0,5.6,0.6,,,,,,,55.0,27.5,,45.0,5.8,,,93.8,6.2,,,38.7,70.5
0,77032,86,,92.4,36.5,63.5,,,7.6,4.3,48.0,,,,,,43.3,56.5,,41.2,86.5,13.5,3.4,11.6,7.6,10.9,13.8,11.2,0.3,,,1.3,21.8,17.1,16.6,19.7,16.3,4.0,3.2,,,52.7,35.2,8.1,3.9,,13.5,49.0,19.3,18.1,,31.5,1.6,64.8,,,,,,2.1,,0.3,0.4,0.8,,93.3,4.7,2.0,,33.3,38.8,23.4,4.1,0.4,,,,,,,,51.7,34.4,,48.3,8.8,,,96.9,3.1,,,58.2,58.0
0,77033,146,,86.6,62.3,37.7,,,13.4,10.8,16.5,0.6,,,,,61.5,38.2,,86.9,97.7,2.3,1.7,0.7,1.6,4.2,4.5,0.4,,,,1.4,5.9,1.2,2.4,9.0,17.5,47.2,14.6,0.9,,36.5,23.5,11.0,29.0,,12.2,36.2,32.8,18.7,,53.6,0.5,45.0,,,,,0.2,0.8,,0.6,0.7,2.7,,94.5,4.2,1.4,,30.4,57.4,8.1,2.3,1.2,0.2,,0.2,0.2,,,,36.0,41.6,,64.0,8.3,,,88.2,11.8,,,51.5,57.4
0,77034,78,,89.7,43.7,56.3,,,10.3,10.1,27.5,2.7,,,,,47.8,52.1,,52.8,97.8,2.2,0.3,3.2,13.3,16.6,12.5,1.3,,,,6.0,15.3,3.7,14.7,24.6,17.4,14.1,3.6,0.7,,59.4,24.7,8.9,7.0,,3.2,39.1,36.3,21.4,,36.9,0.8,61.0,,,,0.1,,1.1,,0.3,0.3,2.0,,89.5,6.9,3.7,,4.5,29.9,43.1,14.0,7.5,0.6,0.2,,0.2,,,,59.3,26.6,,40.7,4.7,,,97.5,2.5,,,46.8,81.9
0,77035,134,,88.9,42.2,57.8,,,11.1,8.9,58.8,4.7,,,,,38.4,60.9,,46.1,90.8,9.2,0.5,7.7,9.3,23.0,13.0,0.5,,,,,3.7,3.2,15.8,31.4,21.7,20.4,2.9,0.8,,56.2,22.1,10.6,11.1,,11.3,42.6,34.1,12.0,,28.5,0.4,70.7,,,,,0.2,0.2,,1.3,0.3,4.2,,91.4,6.2,2.3,,4.4,15.4,11.7,15.4,27.6,23.2,2.2,,,,,,58.1,24.8,,41.9,13.5,,,97.8,2.2,,,54.3,70.7
0,77036,409,,86.5,18.4,81.6,,,13.5,6.5,69.4,2.4,,,,,18.1,81.4,,21.7,82.7,17.3,1.5,4.2,14.5,39.8,17.9,0.4,,,,1.9,4.7,5.5,24.1,44.0,16.1,2.2,0.8,0.7,,73.5,16.8,5.5,4.1,,15.8,51.0,25.3,7.9,,14.4,0.2,84.2,0.1,,0.1,0.1,0.1,0.8,,0.8,0.8,2.6,,83.9,10.7,5.4,,11.0,16.0,26.9,24.6,17.7,2.9,0.3,0.6,,,,,44.1,37.0,,55.9,18.2,,,98.3,1.7,,,52.5,57.1
0,77037,57,,94.1,71.0,29.0,,,5.9,8.3,6.2,,,,,,68.6,31.3,,67.3,96.3,3.7,2.1,0.8,1.7,1.7,2.5,23.9,,,,,2.6,7.2,11.1,22.4,40.7,10.3,4.3,1.4,,34.0,38.1,16.8,11.1,,4.0,25.1,38.6,32.3,,37.8,0.9,60.8,,,,,0.4,0.2,,0.2,,0.7,,94.2,4.8,1.0,,24.0,21.9,42.2,7.4,4.5,,,,,,,,42.7,45.1,,57.3,15.3,,,97.2,2.8,,,52.4,58.5
0,77038,61,,95.5,54.8,45.2,,,4.5,9.7,48.5,7.3,,,,,57.5,42.4,,64.6,95.9,4.1,4.0,2.1,5.3,10.1,4.0,9.9,,,,7.7,20.0,11.1,17.6,35.0,4.1,3.8,0.5,0.2,,47.5,33.3,10.5,8.6,,3.6,32.6,38.7,25.2,,41.0,0.5,58.3,,,,,,0.2,,0.8,0.1,3.1,,91.7,6.2,2.1,,11.8,26.8,40.9,13.1,5.0,1.4,1.0,,,,,,57.9,40.7,,42.1,11.8,,,97.5,2.5,,,60.7,69.5
0,77039,73,,90.5,61.7,38.3,,,9.5,7.8,22.8,4.2,,,,,63.1,36.8,,62.5,94.0,6.0,0.8,3.7,5.9,8.6,4.4,14.1,,,,0.3,5.2,4.8,9.9,39.7,32.9,5.5,1.2,0.5,,40.3,28.8,16.7,14.2,,5.0,34.6,35.5,24.9,,36.8,0.1,61.7,0.8,,,0.2,,0.5,,0.2,0.8,1.1,,92.6,6.0,1.4,,15.6,39.8,33.5,7.6,2.1,1.0,0.1,,0.3,,,,47.0,44.5,,53.0,15.0,,,94.9,5.1,,,62.4,71.9
0,77040,114,,95.2,55.8,44.2,,,4.8,8.3,57.7,2.3,,,,,60.1,39.6,,60.1,96.3,3.7,0.6,2.9,9.5,13.2,11.7,1.9,,,,4.5,15.2,21.2,22.4,28.7,4.4,1.6,0.5,1.5,,53.2,25.6,12.1,9.0,,3.6,39.2,36.8,20.4,,43.5,0.9,55.3,0.1,,,,,0.2,,0.2,0.5,2.2,,94.8,3.4,1.8,,3.9,13.8,26.9,21.3,23.5,8.4,2.0,0.3,,,,,59.5,31.6,,40.5,15.3,,,98.7,1.3,,,45.4,84.5
0,77041,96,,93.5,75.0,25.0,,,6.5,17.8,54.3,9.9,,,,,76.2,23.5,,82.7,98.2,1.8,0.1,,0.1,4.7,5.8,6.3,0.3,,,1.0,32.9,24.7,24.4,10.4,3.6,2.5,0.3,0.3,,39.9,33.4,17.8,8.9,,1.8,22.3,45.0,30.9,,46.5,1.5,51.8,,,0.2,0.1,,,,0.1,0.1,1.2,,96.0,3.2,0.8,,4.8,12.1,23.4,15.8,14.7,19.3,9.0,0.6,0.2,,,,60.4,30.2,,39.6,8.1,,,94.2,5.8,,,35.5,79.0
0,77042,108,,87.7,25.0,75.0,,,12.3,6.4,61.5,2.3,,,,,26.0,74.0,,24.2,65.7,34.3,2.1,7.2,16.1,23.0,26.9,0.6,,,,2.3,7.1,16.2,29.6,28.6,14.1,1.5,0.1,0.7,,75.2,15.0,5.5,4.2,,5.8,57.4,32.0,4.8,,14.3,0.7,84.4,,,,,0.1,0.6,,0.6,0.7,3.5,,94.9,3.3,1.7,,8.9,16.3,7.9,9.9,12.1,28.3,15.4,0.9,0.2,,,,58.5,24.5,,41.5,12.7,,,98.4,1.6,,,48.4,88.0
0,77043,83,,88.4,58.5,41.5,,,11.6,5.6,47.0,9.9,,,,,57.2,41.8,,58.7,84.9,15.1,1.5,5.1,9.6,11.9,13.2,0.1,,,,8.3,5.2,5.4,20.5,28.2,20.3,10.9,0.9,0.3,,49.0,22.7,12.0,16.3,,5.1,34.7,43.2,17.0,,42.7,0.7,55.2,,,,,0.1,1.4,,0.3,0.1,1.7,,94.6,4.6,0.8,,2.2,10.3,13.3,16.9,27.3,29.0,1.0,,,,,,49.8,22.3,,50.2,11.6,,,98.4,1.6,,,46.8,87.4
0,77044,138,,92.5,75.9,24.1,,,7.5,31.5,35.8,0.6,,,,,77.5,22.5,,80.1,94.4,5.6,0.5,0.6,0.9,4.6,2.1,10.8,0.4,,,25.2,43.2,11.1,8.1,9.1,1.2,0.6,0.6,0.8,,56.1,35.1,6.5,2.3,,2.2,23.9,46.1,27.7,,44.3,1.1,52.7,0.1,,0.8,0.2,0.1,0.7,,0.3,0.6,1.9,,95.3,4.0,0.6,,7.8,16.0,15.8,15.2,24.1,18.2,2.4,0.1,0.4,,,,73.3,28.8,,26.7,7.3,,,97.7,2.3,,,46.5,80.4
0,77045,168,,95.5,66.2,33.8,,,4.5,12.3,11.7,2.2,,,,,65.5,34.3,,85.1,97.6,2.4,0.4,0.4,1.6,5.8,4.4,2.4,,,,6.9,21.1,5.2,8.0,14.0,29.5,13.4,1.2,0.7,,34.8,33.0,8.0,24.3,,5.5,32.9,37.7,23.8,,43.5,0.4,55.5,,,0.5,,,,,0.2,0.2,2.1,,91.6,7.7,0.7,,5.2,66.4,17.1,6.6,2.8,1.0,0.8,,0.2,,,,55.5,22.8,,44.5,7.6,,,91.4,8.6,,,48.9,68.8
0,77046,3,,94.7,29.6,70.4,,,5.3,,63.2,36.8,,,,,25.8,74.2,,2.0,100.0,,,2.1,,,95.9,,,,,3.4,34.8,5.3,30.2,13.3,7.7,2.4,3.1,,,66.4,11.8,10.2,11.7,,15.2,43.1,38.3,3.4,,2.1,,92.3,,,,,,5.6,,,,,,100.0,,,,,,,,37.8,38.3,23.9,,,,,,22.4,31.1,,77.6,38.5,,,95.0,5.0,,,41.3,86.6
0,77047,123,,93.1,72.7,27.3,,,6.9,18.6,9.7,9.8,,,,,72.8,27.2,,79.7,97.8,2.2,0.6,1.7,,3.5,7.1,7.4,,,,17.6,44.9,8.0,2.1,3.4,11.3,11.2,1.1,0.4,,47.0,35.1,6.2,11.7,,5.1,33.1,44.8,17.1,,53.2,0.5,45.5,0.3,,,,0.2,0.2,,0.4,0.8,2.5,,96.2,3.4,0.4,,8.8,20.4,30.8,28.7,10.5,,,0.5,0.4,,,,70.6,31.6,,29.4,9.4,,,91.6,8.4,,,39.8,79.5
0,77048,81,,84.1,63.5,36.5,,,15.9,1.1,22.4,,,,,,61.5,38.5,,68.4,96.9,3.1,0.1,2.6,5.9,8.6,10.2,4.2,,,,6.5,16.5,5.2,4.3,26.5,29.0,9.4,1.8,0.8,,37.1,27.0,8.5,27.4,,10.7,32.0,31.4,25.9,,49.9,1.2,47.8,,,0.2,,,0.9,,0.2,0.5,2.3,,96.2,3.0,0.8,,13.6,53.4,13.9,12.7,4.7,0.9,0.4,,0.3,,,,50.2,32.1,,49.8,9.0,,,88.6,11.4,,,51.3,43.0
0,77049,60,,91.3,66.5,33.5,,,8.7,12.4,34.2,2.1,,,,,71.4,28.5,,73.0,97.5,2.5,1.4,0.6,3.0,7.9,9.2,4.8,0.1,,,17.6,36.8,5.3,17.0,15.2,3.9,2.1,1.2,0.9,,51.4,30.7,9.4,8.6,,4.1,26.3,37.8,31.8,,36.6,1.0,62.3,,,,,,0.1,,,0.1,2.7,,95.6,3.0,1.4,,6.0,22.7,24.3,31.0,12.6,1.9,1.0,0.4,,,,,68.9,29.8,,31.1,13.8,,,97.7,2.3,,,50.5,85.9
0,77050,15,,93.5,77.4,22.6,,,6.5,27.0,17.0,,,,,,76.1,23.9,,73.5,90.3,9.7,3.4,2.2,,,,20.9,,,,0.8,7.9,10.9,4.1,31.0,28.1,11.6,3.5,2.1,,38.7,25.8,9.6,25.9,,3.7,16.7,49.6,29.9,,37.4,,61.9,,,,,,0.7,,0.2,,0.2,,83.5,10.6,5.9,,19.5,59.6,15.3,1.7,2.9,0.7,0.3,,,,,,32.2,15.4,,67.8,3.5,,,94.1,5.9,,,30.3,44.6
0,77051,79,,85.5,40.5,59.5,,,14.5,8.0,33.0,,,,,,42.8,56.9,,63.1,96.7,3.3,4.9,6.7,6.0,5.8,13.3,,0.2,,,7.7,21.9,4.5,3.1,8.7,12.8,25.4,9.9,6.0,,52.5,22.7,6.2,18.6,,20.2,41.4,27.6,10.8,,43.8,0.2,54.8,,,,,0.7,0.4,,2.1,1.2,3.0,,95.2,3.7,1.0,,19.0,46.8,22.5,8.6,1.8,0.8,0.4,,,,,,40.2,41.1,,59.8,12.8,,,91.9,8.1,,,53.9,52.1
0,77053,95,,97.3,64.7,35.3,,,2.7,10.0,36.0,,,,,,60.0,40.0,,92.0,95.7,4.3,0.4,0.5,,0.7,,6.4,,,,2.3,13.6,12.4,17.4,32.9,16.8,3.7,0.8,0.1,,35.6,27.5,15.4,21.5,,4.2,29.0,34.2,32.7,,39.9,1.2,58.1,,,,,0.7,0.1,,,0.3,2.5,,89.9,9.0,1.1,,10.2,56.6,20.3,8.9,1.6,1.3,1.1,,,,,,59.8,35.6,,40.2,6.1,,,93.1,6.9,,,58.6,87.4
0,77054,71,,82.3,15.5,84.5,,,17.7,,60.0,14.7,,,,,14.9,83.9,,10.1,49.8,50.2,0.6,5.9,12.4,24.6,46.5,,,,,10.5,15.7,18.0,30.9,20.7,2.8,0.1,0.7,0.6,,83.6,11.8,2.4,2.1,,7.9,62.8,27.1,2.2,,8.6,0.2,90.2,,,,,0.2,0.9,,0.1,0.6,3.8,,97.8,1.0,1.1,,6.0,22.4,26.5,15.5,24.4,4.7,0.5,,,,,,46.5,23.4,,53.5,15.0,,,97.0,3.0,,,41.9,90.0
0,77055,173,,90.9,43.7,56.3,,,9.1,9.6,54.8,11.0,,,,,40.5,58.1,,48.5,95.3,4.7,1.2,4.0,12.2,16.8,16.4,0.5,0.3,,,7.5,13.2,6.1,10.5,17.6,15.8,26.7,2.4,0.3,,60.5,21.2,9.2,9.1,,6.2,37.9,41.2,14.7,,38.0,0.7,60.9,,,,,,0.4,,0.5,0.6,1.7,,92.1,6.0,1.9,,2.7,7.0,8.4,4.1,12.5,21.2,34.7,8.8,0.7,,,,59.3,28.9,,40.7,18.9,,,98.5,1.5,,,51.1,80.1
0,77056,39,,79.8,42.7,57.3,,,20.2,9.2,37.5,24.6,,,,,49.4,50.2,,25.1,81.9,18.1,1.4,1.0,1.5,4.5,66.5,,,,,13.6,26.6,12.3,13.7,13.5,12.7,5.6,1.2,0.7,,70.3,19.4,6.2,4.0,,4.6,51.0,35.4,8.9,,28.4,1.1,69.9,,,,,0.1,0.6,,,0.4,2.1,,97.8,1.7,0.5,,0.4,3.9,2.8,4.7,13.7,14.8,30.9,18.4,10.3,,,,49.5,26.3,,50.5,19.7,,,98.5,1.5,,,32.3,87.5
0,77057,200,,87.2,33.0,67.0,,,12.8,9.5,56.7,7.8,,,,,31.3,68.4,,29.1,53.5,46.5,0.9,3.3,8.5,13.8,44.4,,,,,3.9,12.3,11.6,11.4,32.6,20.7,5.5,1.1,0.8,,69.6,17.9,6.9,5.6,,7.7,56.5,29.5,6.3,,21.7,0.7,76.8,0.4,,,0.1,0.1,0.3,,0.2,0.9,3.0,,94.9,3.5,1.6,,1.4,4.1,9.7,14.5,16.0,17.6,23.6,9.9,3.2,,,,57.9,32.5,,42.1,25.7,,,97.5,2.5,,,42.4,83.8
0,77058,20,,87.1,28.7,71.3,,,12.9,10.5,43.4,5.0,,,,,30.7,68.0,,27.5,67.7,32.3,0.8,7.1,15.6,19.3,29.6,0.1,,,,2.4,8.9,19.3,22.4,27.7,16.7,1.9,0.4,0.4,,71.7,17.5,6.2,4.6,,8.5,51.9,31.7,7.9,,26.0,0.6,73.0,,,0.2,0.1,,0.1,,0.4,0.7,4.0,,95.8,2.0,2.1,,4.0,8.9,20.8,27.3,22.3,10.1,6.6,,,,,,57.8,19.7,,42.2,13.9,,,98.2,1.8,,,44.6,82.4
0,77059,18,,95.6,90.9,9.1,,,4.4,32.5,4.4,14.0,,,,,91.0,9.0,,95.0,98.9,1.1,,0.3,0.7,0.9,2.2,0.9,,,,4.7,9.3,49.8,7.1,27.2,0.8,0.4,0.3,0.3,,30.9,32.6,28.6,8.0,,0.9,16.9,53.5,28.7,,81.3,0.5,17.8,,,0.3,,0.1,,,,,1.0,,99.4,0.3,0.4,,0.4,0.7,5.4,14.3,29.2,39.9,8.9,0.3,1.1,,,,58.2,18.0,,41.8,13.8,,,94.7,5.3,,,36.7,86.4
0,77060,92,,84.5,23.7,76.3,,,15.5,2.8,68.2,,,,,,29.3,70.7,,25.6,94.9,5.1,0.5,4.8,14.6,32.4,18.0,4.0,0.2,,,0.7,8.6,8.5,23.1,43.1,11.4,2.9,0.8,0.9,,70.2,18.9,6.5,4.4,,12.7,44.4,31.8,11.2,,15.2,0.2,84.3,,,,,,0.4,,0.7,0.5,2.7,,87.7,9.3,3.1,,9.0,42.0,36.1,11.0,0.9,1.0,0.1,,,,,,56.0,44.9,,44.0,9.7,,,98.9,1.1,,,57.8,56.6
0,77061,54,,88.7,35.2,64.8,,,11.3,3.8,59.5,,,,,,40.8,59.2,,38.6,94.0,6.0,0.8,1.1,4.9,8.4,46.0,0.2,,,,0.3,0.7,4.4,13.7,30.9,22.4,16.0,7.5,4.1,,60.8,20.4,8.9,9.9,,15.3,43.4,25.2,16.1,,32.6,0.1,66.5,0.1,0.1,,,,0.7,,0.2,0.3,4.9,,89.3,7.5,3.2,,8.4,21.7,36.3,17.4,11.9,2.6,0.1,0.5,1.3,,,,56.6,37.6,,43.4,10.5,,,97.5,2.5,,,44.9,53.5
0,77062,32,,96.7,78.5,21.5,,,3.3,,4.3,4.6,,,,,75.9,24.1,,86.2,95.5,4.5,0.3,,4.2,5.5,3.4,0.3,,,,0.1,1.2,12.8,42.6,21.1,20.1,0.9,1.0,0.2,,42.4,25.6,15.7,16.4,,2.4,25.6,51.7,20.3,,67.2,,32.6,,,0.2,,,,,,0.8,0.2,,98.0,0.9,1.1,,1.8,2.0,19.1,32.2,32.9,9.6,2.1,0.2,0.1,,,,59.4,18.2,,40.6,6.8,,,98.5,1.5,,,59.0,94.6
